Date,Subscribers,Views,Subscriber 2,Views 2,Subscibers 3,Views 3,Subscribers 4,Views 4
"Jan 23, 2019",510349,88137857,23901,,,,,
"Jan 24, 2019",510464,,23909,,,,,
"Jan 25, 2019",510600,,23916,,,,,
"Jan 26, 2019",510698,,25217,,,,,
"Jan 27, 2019",510864,,25778,,,,,
"Jan 28, 2019",511120,,26078,,,,,
"Jan 29, 2019",511361,,26228,,,,,
"Jan 30, 2019",511654,,26334,,,,,
"Jan 31, 2019",511976,88836769,26419,,,,,
"Feb 01, 2019",512221,88905422,26443,,,,,
"Feb 02, 2019",512395,,26477,,,,,
"Feb 03, 2019",512554,,26511,,,,,
"Feb 04, 2019",512798,,26535,,,,,
"Feb 05, 2019",512950,,26544,,,,,
"Feb 06, 2019",513185,,26581,,,,,
"Feb 07, 2019",513321,,26607,,,,,
"Feb 08, 2019",513488,89484623,26621,,,,,
"Feb 09, 2019",513658,,26635,,,,,
"Feb 10, 2019",513821,,26655,,,,,
"Feb 11, 2019",513979,,26671,,,,,
"Feb 12, 2019",514089,,26680,,,,,
"Feb 13, 2019",514237,,26696,,,,,
"Feb 14, 2019",514398,,26701,,,,,
"Feb 15, 2019",514554,,26709,,,,,
"Feb 16, 2019",514756,89999330,26718,,,,,
"Feb 17, 2019",514923,,26727,,,,,
"Feb 18, 2019",515099,,26741,,,,,
"Feb 19, 2019",515275,,26767,,,,,
"Feb 20, 2019",515513,,26794,,,,,
"Feb 21, 2019",515712,,26800,,,,,
"Feb 22, 2019",515986,,26805,,,,,
"Feb 23, 2019",515988,,26818,,,,,
"Feb 24, 2019",516172,90592357,26813,,,,,
"Feb 25, 2019",516371,,26820,,,,,
"Feb 26, 2019",516653,,26817,,,,,
"Feb 27, 2019",516988,,26821,,,,,
"Feb 28, 2019",517324,,26825,,,,,
"Mar 01, 2019",517452,90973716,26826,,,,,
"Mar 02, 2019",517622,,26831,,,,,
"Mar 03, 2019",517930,,26834,,,,,
"Mar 04, 2019",518089,91292973,26840,,,,,
"Mar 05, 2019",518304,,26874,,,,,
"Mar 06, 2019",518488,,26891,,,,,
"Mar 07, 2019",518806,,26899,,,,,
"Mar 08, 2019",519086,,26907,,,,,
"Mar 09, 2019",519387,,26919,,116,,,
"Mar 10, 2019",519764,,26924,,,,,
"Mar 11, 2019",520260,,26935,,,,,
"Mar 12, 2019",520677,92144443,26944,,,,,
"Mar 13, 2019",521094,,26953,,,,,
"Mar 14, 2019",521511,,26963,,,,,
"Mar 15, 2019",522257,,26970,,,,,
"Mar 16, 2019",522512,,26978,,,,,
"Mar 17, 2019",522961,,26992,,,,,
"Mar 18, 2019",523411,,27007,,,,,
"Mar 19, 2019",524016,,27033,,,,,
"Mar 20, 2019",524242,93121051,27044,,,,,
"Mar 21, 2019",524925,,27060,,,,,
"Mar 22, 2019",525659,,27074,,,,,
"Mar 23, 2019",526439,,27088,,,,,
"Mar 24, 2019",527219,,27102,,,,,
"Mar 25, 2019",527999,,27116,,,,,
"Mar 26, 2019",528779,,27129,,,,,
"Mar 27, 2019",529430,,27147,,,,,
"Mar 28, 2019",530084,94623943,27160,,,,,
"Mar 29, 2019",530549,,27162,,,,,
"Mar 30, 2019",530942,,27182,,,,,
"Mar 31, 2019",531425,,27200,,,,,
"Apr 01, 2019",531961,95135568,27210,,,,,
"Apr 02, 2019",532313,,27211,,,,,
"Apr 03, 2019",532677,,27220,,,,,
"Apr 04, 2019",533002,,27230,,,,,
"Apr 05, 2019",533306,95573906,27243,,,,,
"Apr 06, 2019",533670,,27269,,,,,
"Apr 07, 2019",534181,,27303,,,,,
"Apr 08, 2019",534713,,27343,,,,,
"Apr 09, 2019",535283,,27356,,,,,
"Apr 10, 2019",535807,,27368,,,,,
"Apr 11, 2019",536427,,27403,,115,,,
"Apr 12, 2019",536924,,27419,,,,,
"Apr 13, 2019",537413,96960323,27438,,,,,
"Apr 14, 2019",538038,,27447,,,,,
"Apr 15, 2019",538733,,27493,,,,,
"Apr 16, 2019",539359,,27510,,,,,
"Apr 17, 2019",539824,,27539,,,,,
"Apr 18, 2019",540321,,27555,,,,,
"Apr 19, 2019",540818,,27572,,,,,
"Apr 20, 2019",541315,,27589,,,,,
"Apr 21, 2019",541812,98151121,27605,,,,,
"Apr 22, 2019",542309,,27622,,,,,
"Apr 23, 2019",542807,,27639,,,,,
"Apr 24, 2019",543306,,27655,,,,,
"Apr 25, 2019",543718,,27664,,,,,
"Apr 26, 2019",544195,,27661,,,,,
"Apr 27, 2019",544673,,27658,,,,,
"Apr 28, 2019",544897,,27663,,,,,
"Apr 29, 2019",545391,99134019,27672,,114,,,
"Apr 30, 2019",545839,,27678,,,,,
"May 01, 2019",546317,99355190,27680,,,,,
"May 02, 2019",546817,,27681,,,,,
"May 03, 2019",547065,,27689,,,,,
"May 04, 2019",547589,,27697,,,,,
"May 05, 2019",547945,,27712,,,,,
"May 06, 2019",548384,,27736,,,,,
"May 07, 2019",548887,100180605,27748,,,,,
"May 08, 2019",549217,,27752,,,,,
"May 09, 2019",549545,,27757,,,,,
"May 10, 2019",549814,,27768,,,,,
"May 11, 2019",550158,,27778,,,,,
"May 12, 2019",550517,,27798,,,,,
"May 13, 2019",550942,,27812,,,,,
"May 14, 2019",551281,,27825,,,,,
"May 15, 2019",551534,101036829,27855,,,,,
"May 16, 2019",551750,,27865,,,,,
"May 17, 2019",552099,,27876,,,,,
"May 18, 2019",552546,,27904,,,,,
"May 19, 2019",553192,,27927,,,,,
"May 20, 2019",553960,,27956,,,,,
"May 21, 2019",554690,,27982,,,,,
"May 22, 2019",555330,,28000,,,,,
"May 23, 2019",555975,102321136,28028,,,,,
"May 24, 2019",556549,,28047,,,,,
"May 25, 2019",557069,,28063,,,,,
"May 26, 2019",557571,,28076,,,,,
"May 27, 2019",558093,,28094,,,,,
"May 28, 2019",558503,,28098,,,,,
"May 29, 2019",558989,,28120,,,,,
"May 30, 2019",559518,,28132,,,,,
"May 31, 2019",560047,103498643,28160,,,,,
"Jun 01, 2019",560653,103675072,28167,,,,,
"Jun 02, 2019",561246,,28179,,,,,
"Jun 03, 2019",561997,,28197,,,,,
"Jun 04, 2019",562729,,28216,,,,,
"Jun 05, 2019",563238,,28232,,,,,
"Jun 06, 2019",563884,,28286,,,,,
"Jun 07, 2019",565067,,28350,,,,,
"Jun 08, 2019",565708,104960015,28376,,,,,
"Jun 09, 2019",566344,,28401,,,,,
"Jun 10, 2019",567179,,28435,,,,,
"Jun 11, 2019",567757,,28452,,,,,
"Jun 12, 2019",568348,,28487,,,,,
"Jun 13, 2019",569081,,28515,,,,,
"Jun 14, 2019",569763,,28539,,,,,
"Jun 15, 2019",570344,,28574,,,,,
"Jun 16, 2019",571703,106641672,28645,,,,,
"Jun 17, 2019",573379,,28699,,,,,
"Jun 18, 2019",574772,,28732,,113,,,
"Jun 19, 2019",576558,,28791,,,,,
"Jun 20, 2019",580449,,28870,,,,,
"Jun 21, 2019",582650,,28946,,,,,
"Jun 22, 2019",584980,,29062,,,,,
"Jun 23, 2019",587423,,29216,,,,,
"Jun 24, 2019",590068,110135391,29371,,,,,
"Jun 25, 2019",603876,,29778,,,,,
"Jun 26, 2019",609196,,29924,,,,,
"Jun 27, 2019",614417,,30063,,,,,
"Jun 28, 2019",621050,,30268,,,,,
"Jun 29, 2019",629652,,30380,,,,,
"Jun 30, 2019",638507,,30739,,,,,
"Jul 01, 2019",649300,115884554,31001,279092,,,,
"Jul 02, 2019",659874,117423896,31292,,,,,
"Jul 03, 2019",675478,,31599,,,,,
"Jul 04, 2019",686733,,31859,,,,,
"Jul 05, 2019",695993,,32048,,,,,
"Jul 06, 2019",705863,,32349,,,,,
"Jul 07, 2019",715652,,32620,,,,,
"Jul 08, 2019",727496,,33172,,,,,
"Jul 09, 2019",753442,,33745,,,,,
"Jul 10, 2019",764107,127290032,34139,,,,,
"Jul 11, 2019",770499,,34651,,,,,
"Jul 12, 2019",776892,,34930,,,,,
"Jul 13, 2019",782405,,35279,,,,,
"Jul 14, 2019",786984,,35557,,,,,
"Jul 15, 2019",791853,,35960,,,,,
"Jul 16, 2019",807037,,36562,,,,,
"Jul 17, 2019",821028,,37173,,,,,
"Jul 18, 2019",829907,136120238,37888,,,,,
"Jul 19, 2019",837540,,38788,,,,,
"Jul 20, 2019",845648,,39568,,,,,
"Jul 21, 2019",856295,,40184,,,,,
"Jul 22, 2019",863080,,40884,,,,,
"Jul 23, 2019",873000,,41658,,,,,
"Jul 24, 2019",880822,,42218,,,,,
"Jul 25, 2019",885970,,42670,,,,,
"Jul 26, 2019",890819,143869782,43096,,,,,
"Jul 27, 2019",895329,,43414,,,,,
"Jul 28, 2019",900498,,43933,,,,,
"Jul 29, 2019",910202,,44370,,,,,
"Jul 30, 2019",921832,,44786,,,,,
"Jul 31, 2019",930920,,45152,,,,,
"Aug 01, 2019",937353,150359961,45487,487270,,,,
"Aug 02, 2019",943135,,45728,,,,,
"Aug 03, 2019",948692,151982510,45923,,,,,
"Aug 04, 2019",955274,,46155,,,,,
"Aug 05, 2019",961709,,46513,,,,,
"Aug 06, 2019",974405,,47033,,,,,
"Aug 07, 2019",984445,,47368,,,,,
"Aug 08, 2019",992574,,47683,,,,,
"Aug 09, 2019",1002097,,48066,,,,,
"Aug 10, 2019",1010021,,48592,,,,,
"Aug 11, 2019",1016754,161238982,48964,,,,,
"Aug 12, 2019",1023784,,49527,,,,,
"Aug 13, 2019",1038544,,50125,,,,,
"Aug 14, 2019",1047522,,50521,,,,,
"Aug 15, 2019",1053101,,50799,,,,,
"Aug 16, 2019",1058713,,51096,,116,,,
"Aug 17, 2019",1063579,,51331,,117,,,
"Aug 18, 2019",1069302,,51586,,,,,
"Aug 19, 2019",1080876,170486421,52285,,4333,,,
"Aug 20, 2019",1095808,,52696,,6148,,,
"Aug 21, 2019",1102595,,52987,,6438,,,
"Aug 22, 2019",1108322,,53216,,6557,,,
"Aug 23, 2019",1113667,,53389,,6562,,,
"Aug 24, 2019",1118918,,53784,,6592,,,
"Aug 25, 2019",1127086,,54162,,6623,,,
"Aug 26, 2019",1133747,,54445,,6654,,,
"Aug 27, 2019",1141107,178772347,54726,,6685,,,
"Aug 28, 2019",1148854,,54974,,6716,,,
"Aug 29, 2019",1154542,,55175,,6747,,,
"Aug 30, 2019",1160126,,55416,,6778,,,
"Aug 31, 2019",1164803,,55691,,6809,,,
"Sep 01, 2019",1170614,183397593,55965,621887,6839,83543,,
"Sep 02, 2019",1176535,,56187,,6870,,,
"Sep 03, 2019",1182761,,56479,,6901,,,
"Sep 04, 2019",1188436,185586676,56752,,6932,,,
"Sep 05, 2019",1191016,,56906,,6963,,,
"Sep 06, 2019",1194131,,57797,,6994,,,
"Sep 07, 2019",1197190,,58962,,7025,,,
"Sep 08, 2019",1200885,,59620,,7056,,,
"Sep 09, 2019",1204500,,66920,,7086,,,
"Sep 10, 2019",1209107,,69938,,7117,,,
"Sep 11, 2019",1212320,,70925,,7148,,,
"Sep 12, 2019",1214885,190859816,71807,,7179,,,
"Sep 13, 2019",1217916,,72305,,7210,,,
"Sep 14, 2019",1219570,,72680,,7241,,,
"Sep 15, 2019",1224344,,73719,,7272,,,
"Sep 16, 2019",1230838,,74309,,7303,,,
"Sep 17, 2019",1235638,,74555,,7333,,,
"Sep 18, 2019",1230000,,74899,,7364,,,
"Sep 19, 2019",1240000,,75099,,7395,,,
"Sep 20, 2019",,197115288,75200,,7426,,,
"Sep 21, 2019",,,75400,,7457,,,
"Sep 22, 2019",1250000,,75600,,7488,,,
"Sep 23, 2019",,,75800,,7519,,,
"Sep 24, 2019",,,76000,,7550,,,
"Sep 25, 2019",1260000,,76300,,7581,,,
"Sep 26, 2019",,,76500,,7611,,,
"Sep 27, 2019",,,76700,,7642,,,
"Sep 28, 2019",1270000,202516025,76900,,7673,,,
"Sep 29, 2019",,,77700,,7704,,,
"Sep 30, 2019",,,78000,,7735,,,
"Oct 01, 2019",1280000,204595808,78100,927403,7766,94958,10,519
"Oct 02, 2019",,,78200,,7797,,,
"Oct 03, 2019",,,78400,,7828,,,
"Oct 04, 2019",,,78500,,7858,,,
"Oct 05, 2019",,,78699,,7889,,,
"Oct 06, 2019",1285000,206773130,78800,,7920,,,
"Oct 07, 2019",1290000,,78960,,7951,,,
"Oct 08, 2019",,,79120,,7982,,,
"Oct 09, 2019",,,79280,,8013,,,
"Oct 10, 2019",,,79440,,8044,,,
"Oct 11, 2019",1300000,,79599,,8075,,,
"Oct 12, 2019",,,79760,,8105,,,
"Oct 13, 2019",,211988535,79920,,8136,,,
"Oct 14, 2019",,,80080,,8167,,,
"Oct 15, 2019",1310000,,80240,,8198,,,
"Oct 16, 2019",,,80400,,8229,,,
"Oct 17, 2019",,,80471,,8260,,,
"Oct 18, 2019",,,80542,,8291,,,
"Oct 19, 2019",1320000,,80614,,8322,,,
"Oct 20, 2019",,,80685,,8352,,,
"Oct 21, 2019",,,80757,,8383,,,
"Oct 22, 2019",1330000,,80828,,8414,,,
"Oct 23, 2019",,,80900,,8445,,,
"Oct 24, 2019",,,80971,,8476,,,
"Oct 25, 2019",,,81042,,8507,,,
"Oct 26, 2019",,,81113,,8538,,,
"Oct 27, 2019",1340000,,81185,,8569,,,
"Oct 28, 2019",,,81257,,8600,,,
"Oct 29, 2019",,,81328,,8607,,,
"Oct 30, 2019",,,81400,,8614,,,
"Oct 31, 2019",,,81480,,8621,,,
"Nov 01, 2019",,221106745,81561,981568,8628,102004,11,
"Nov 02, 2019",,,81642,,8635,,,
"Nov 03, 2019",1350000,,81723,,8642,,,
"Nov 04, 2019",,,81804,,8650,,,
"Nov 05, 2019",,,81885,,8664,,,
"Nov 06, 2019",,,81966,,8679,,,
"Nov 07, 2019",,,82047,,8694,,,
"Nov 08, 2019",,,82128,,8709,,,
"Nov 09, 2019",,,82209,,8723,,,
"Nov 10, 2019",,,82290,,8738,,,
"Nov 11, 2019",,,82371,,8753,,,
"Nov 12, 2019",,,82452,,8768,,,
"Nov 13, 2019",1360000,,82533,,8782,,,
"Nov 14, 2019",,,82614,,8797,,,
"Nov 15, 2019",,,82694,,8812,,,
"Nov 16, 2019",1370000,,82776,,8827,,,
"Nov 17, 2019",,,82857,,8841,,,
"Nov 18, 2019",,,82938,,8856,,,
"Nov 19, 2019",,,83018,,8871,,,
"Nov 20, 2019",1380000,,83100,,8886,,,
"Nov 21, 2019",,,83252,,8900,,,
"Nov 22, 2019",,,83404,,8915,,,
"Nov 23, 2019",,,83557,,8930,,,
"Nov 24, 2019",1390000,,83709,,8945,,,
"Nov 25, 2019",,,83861,,8960,,,
"Nov 26, 2019",,,84014,,8980,,,
"Nov 27, 2019",,,84166,,9000,,,
"Nov 28, 2019",,,84318,,9020,,,
"Nov 29, 2019",,,84471,,9040,,,
"Nov 30, 2019",,,84623,,9060,,,
"Dec 01, 2019",1400000,233463814,84700,1029307,9080,108357,,
"Dec 02, 2019",,,84900,,9100,,,
"Dec 03, 2019",1410000,,85000,,9120,,,
"Dec 04, 2019",,,85100,,9140,,,
"Dec 05, 2019",,,85300,,9170,,,
"Dec 06, 2019",,,85400,,9200,,,
"Dec 07, 2019",1420000,,85500,,9220,,,
"Dec 08, 2019",,,85700,,9250,,,
"Dec 09, 2019",,,85800,,9280,,,
"Dec 10, 2019",,,85900,,9290,,,
"Dec 11, 2019",1430000,,86100,,9300,,,
"Dec 12, 2019",,,86200,,9320,,,
"Dec 13, 2019",,,86300,,9330,,,
"Dec 14, 2019",,,86500,,9350,,,
"Dec 15, 2019",,,86600,,9360,,,
"Dec 16, 2019",,,86700,,9380,,,
"Dec 17, 2019",1440000,,86900,,9390,,,
"Dec 18, 2019",,,87000,,9410,,,
"Dec 19, 2019",,,87200,,9420,,,
"Dec 20, 2019",,,,,9440,,,
"Dec 21, 2019",,,87300,,9460,,,
"Dec 22, 2019",,,87400,,9470,,,
"Dec 23, 2019",1450000,,87500,,9490,,,
"Dec 24, 2019",,,87600,,9510,,,
"Dec 25, 2019",,,87700,,9520,,,
"Dec 26, 2019",,,87800,,9540,,,
"Dec 27, 2019",,,87900,,9560,,,
"Dec 28, 2019",,,88000,,9570,,,
"Dec 29, 2019",,,88200,,9590,,,
"Dec 30, 2019",,,88300,,9610,,,
"Dec 31, 2019",1460000,,88400,,9620,,,
"Jan 01, 2020",,246484774,88600,1090519,9640,116132,,520
"Jan 02, 2020",,,88700,,9660,,,
"Jan 03, 2020",,,88800,,9680,,,
"Jan 04, 2020",,,88900,,9700,,,
"Jan 05, 2020",,,89000,,9720,,,
"Jan 06, 2020",,,89100,,9740,,,
"Jan 07, 2020",1470000,,89200,,9750,,,
"Jan 08, 2020",,,89300,,9760,,,
"Jan 09, 2020",,,,,9770,,,
"Jan 10, 2020",,,89400,,9780,,,
"Jan 11, 2020",,,,,9790,,,
"Jan 12, 2020",,,89500,,9800,,,
"Jan 13, 2020",,,,,9810,,,
"Jan 14, 2020",,,89600,,,,,
"Jan 15, 2020",,,89700,,9820,,,
"Jan 16, 2020",,,,,,,,
"Jan 17, 2020",,,89800,,9830,,,
"Jan 18, 2020",,,,,,,,
"Jan 19, 2020",,,89900,,9840,,,
"Jan 20, 2020",,,,,9850,,,
"Jan 21, 2020",1480000,,90000,,,,,
"Jan 22, 2020",,,90100,,,,,
"Jan 23, 2020",,,,,9860,,,
"Jan 24, 2020",,,,,,,,
"Jan 25, 2020",,,90200,,9870,,,
"Jan 26, 2020",,,,,,,,
"Jan 27, 2020",,,90300,,9880,,,
"Jan 28, 2020",,,,,,,,
"Jan 29, 2020",,,90400,,9890,,,
"Jan 30, 2020",,,,,9900,,,
"Jan 31, 2020",,,90500,,9910,,,
"Feb 01, 2020",,254415885,90600,1132062,9920,121257,,
"Feb 02, 2020",,,90700,,,,,
"Feb 03, 2020",,,90800,,9930,,,
"Feb 04, 2020",,,90900,,9940,,,
"Feb 05, 2020",1490000,,91000,,9950,,,
"Feb 06, 2020",,,91100,,9960,,,
"Feb 07, 2020",,,91200,,9970,,,
"Feb 08, 2020",,,91300,,9990,,,
"Feb 09, 2020",,,91400,,10000,,,
"Feb 10, 2020",,,91500,,,,,
"Feb 11, 2020",,,91600,,,,,
"Feb 12, 2020",,,91700,,,,,
"Feb 13, 2020",,,91800,,,,,
"Feb 14, 2020",1500000,,,,,,,
"Feb 15, 2020",,,91900,,,,,
"Feb 16, 2020",,,92000,,10100,,,
"Feb 17, 2020",,,92100,,,,,
"Feb 18, 2020",,,92200,,,,,
"Feb 19, 2020",,,92300,,,,,
"Feb 20, 2020",,,92400,,,,,
"Feb 21, 2020",,,92500,,10200,,,
"Feb 22, 2020",,,92600,,,,,
"Feb 23, 2020",1510000,,92700,,,,,
"Feb 24, 2020",,,92800,,,,,
"Feb 25, 2020",,,92900,,,,,
"Feb 26, 2020",,,93000,,10300,,,
"Feb 27, 2020",,,93100,,,,,
"Feb 28, 2020",,,93200,,,,,
"Feb 29, 2020",,,93300,,,,,
"Mar 01, 2020",,265286115,93400,1173291,10400,127849,,525
"Mar 02, 2020",,,,,,,,
"Mar 03, 2020",,,,,,,,
"Mar 04, 2020",,,93500,,,,,
"Mar 05, 2020",,,,,,,,
"Mar 06, 2020",,,93600,,10500,,,
"Mar 07, 2020",,,93700,,,,,
"Mar 08, 2020",1520000,,93900,,,,,
"Mar 09, 2020",,,94100,,,,,
"Mar 10, 2020",,,94300,,,,,
"Mar 11, 2020",,,94600,,10600,,,
"Mar 12, 2020",1530000,,94800,,,,,
"Mar 13, 2020",,,95000,,,,,
"Mar 14, 2020",,,95300,,,,,
"Mar 15, 2020",,,95500,,10700,,,
"Mar 16, 2020",1540000,,95700,,,,,
"Mar 17, 2020",,,95900,,,,,
"Mar 18, 2020",,,96200,,,,,
"Mar 19, 2020",,,96400,,,,,
"Mar 20, 2020",,,96600,,10800,,,
"Mar 21, 2020",1550000,,96900,,,,,
"Mar 22, 2020",,,97100,,,,,
"Mar 23, 2020",,,97300,,,,,
"Mar 24, 2020",,,97500,,,,,
"Mar 25, 2020",1560000,,97800,,10900,,,
"Mar 26, 2020",,,98000,,,,,
"Mar 27, 2020",,,98200,,,,,
"Mar 28, 2020",,,98500,,,,,
"Mar 29, 2020",1570000,,98700,,11000,,,
"Mar 30, 2020",,,98900,,,,,
"Mar 31, 2020",,,99200,,,,,
"Apr 01, 2020",1580000,282797377,99400,1237848,11100,138123,12,537
"Apr 02, 2020",,,99600,,,,,
"Apr 03, 2020",,,99800,,,,,
"Apr 04, 2020",1590000,,100000,,,,,
"Apr 05, 2020",,,,,,,,
"Apr 06, 2020",,,,,,,,
"Apr 07, 2020",,,,,11200,,,
"Apr 08, 2020",1600000,,101000,,,,,
"Apr 09, 2020",,,,,,,,
"Apr 10, 2020",1610000,,,,11300,,,
"Apr 11, 2020",,,,,,,,
"Apr 12, 2020",,,,,,,,
"Apr 13, 2020",,,102000,,11400,,,
"Apr 14, 2020",1620000,,,,,,,
"Apr 15, 2020",,,,,,,,
"Apr 16, 2020",,,,,11500,,,
"Apr 17, 2020",1630000,,103000,,,,,
"Apr 18, 2020",,,,,,,,
"Apr 19, 2020",,,,,11600,,,
"Apr 20, 2020",,,,,,,,
"Apr 21, 2020",1640000,,104000,,,,,
"Apr 22, 2020",,,,,11700,,,
"Apr 23, 2020",,,,,,,,
"Apr 24, 2020",,,,,,,,
"Apr 25, 2020",1650000,,,,,,,
"Apr 26, 2020",,,105000,,11800,,,
"Apr 27, 2020",,,,,,,,
"Apr 28, 2020",,,,,,,,
"Apr 29, 2020",1660000,,,,11900,,,
"Apr 30, 2020",1670000,,106000,,,,,
"May 01, 2020",1680000,306315296,107000,1344498,12000,152633,,538
"May 02, 2020",,,,,,,,
"May 03, 2020",,,,,,,,
"May 04, 2020",1690000,,,,,,,
"May 05, 2020",,,,,,,,
"May 06, 2020",1700000,,,,12100,,,
"May 07, 2020",,,108000,,,,,
"May 08, 2020",,,,,,,,
"May 09, 2020",1710000,,109000,,12200,,,
"May 10, 2020",,,,,,,,
"May 11, 2020",1720000,,110000,,,,,
"May 12, 2020",,,,,12300,,,
"May 13, 2020",,,,,,,,
"May 14, 2020",,,111000,,,,,
"May 15, 2020",1730000,,,,,,,
"May 16, 2020",,,112000,,12400,160367,,
"May 17, 2020",,,,,,,,
"May 18, 2020",1740000,,113000,,,,,
"May 19, 2020",,,,,,,,
"May 20, 2020",1750000,,114000,,12500,,,
"May 21, 2020",,,,,,,,
"May 22, 2020",,,,,,,,
"May 23, 2020",,,,,,,,
"May 24, 2020",1760000,,115000,,12600,,,
"May 25, 2020",,,,,,,,
"May 26, 2020",,,,,12700,164574,,
"May 27, 2020",,,,,,,,
"May 28, 2020",1770000,,116000,,,,,
"May 29, 2020",,,,,,,,
"May 30, 2020",1780000,,,,,,,
"May 31, 2020",,,,,,,,
"Jun 01, 2020",,329159910,117000,1568541,12800,166861,,540
"Jun 02, 2020",,,,,,,,
"Jun 03, 2020",1790000,,,,,,,
"Jun 04, 2020",,,,,12900,168341,,
"Jun 05, 2020",1800000,,118000,,,,,
"Jun 06, 2020",,,,,,,,
"Jun 07, 2020",,,,,,,,
"Jun 08, 2020",,,,,,,,
"Jun 09, 2020",,,119000,,13000,,,
"Jun 10, 2020",1810000,,,,,,,
"Jun 11, 2020",,,,,,,,
"Jun 12, 2020",,,120000,,,,,
"Jun 13, 2020",1820000,,,,13100,,,
"Jun 14, 2020",1830000,,,,,172844,,
"Jun 15, 2020",,,,,,,,
"Jun 16, 2020",1840000,,121000,,13200,,,
"Jun 17, 2020",,,,,,,,
"Jun 18, 2020",,,,,,,,
"Jun 19, 2020",1850000,,122000,,13300,,,
"Jun 20, 2020",,,,,,,,
"Jun 21, 2020",,,,,13400,,,
"Jun 22, 2020",,,,,,,,
"Jun 23, 2020",1860000,,123000,,,,,
"Jun 24, 2020",,,,,13500,,,
"Jun 25, 2020",,,,,,,,
"Jun 26, 2020",,,124000,,13600,,,
"Jun 27, 2020",,,,,13400,177826,,
"Jun 28, 2020",1870000,,,,,,,
"Jun 29, 2020",,,125000,,13700,,,
"Jun 30, 2020",,,,,,,,
"Jul 01, 2020",1880000,346649088,,,,,14,581
"Jul 02, 2020",,,124000,1703591,13800,179971,,
"Jul 03, 2020",,,126000,,,,,
"Jul 04, 2020",,,,,13900,,,
"Jul 05, 2020",1890000,,,,,,,
"Jul 06, 2020",,,127000,,,,,
"Jul 07, 2020",,,,,14000,182402,,
"Jul 08, 2020",,,,,,,,
"Jul 09, 2020",1900000,,,,14100,,,
"Jul 10, 2020",,,128000,,,,,
"Jul 11, 2020",,,,,,,,
"Jul 12, 2020",1910000,,,,14200,,,
"Jul 13, 2020",,,129000,,,,,
"Jul 14, 2020",1920000,,,,,,,
"Jul 15, 2020",1930000,,,,14300,187763,,
"Jul 16, 2020",1940000,,130000,,,,,
"Jul 17, 2020",1950000,,,,14400,,,
"Jul 18, 2020",1960000,,131000,,,,,
"Jul 19, 2020",2010000,,,,,,,
"Jul 20, 2020",2020000,,132000,,14500,,,
"Jul 21, 2020",2030000,,,,,,,
"Jul 22, 2020",,,133000,,14600,,,
"Jul 23, 2020",2040000,,,,14800,197787,,
"Jul 24, 2020",,,134000,,14700,,,
"Jul 25, 2020",2050000,,,,14800,,,
"Jul 26, 2020",2060000,,135000,,,,,
"Jul 27, 2020",,,,,14900,,,
"Jul 28, 2020",,,136000,,15000,,,
"Jul 29, 2020",,,,,,,,
"Jul 30, 2020",2070000,,137000,,15100,,,
"Jul 31, 2020",2080000,,,,15200,,,
"Aug 01, 2020",2090000,376160514,138000,1861024,15300,206769,15,632
"Aug 02, 2020",,,,,,,,
"Aug 03, 2020",2110000,,139000,,15400,,,
"Aug 04, 2020",2130000,,,,,,,
"Aug 05, 2020",2140000,,140000,,15500,,,
"Aug 06, 2020",,,,,15600,,,
"Aug 07, 2020",2150000,,141000,,15700,,,
"Aug 08, 2020",2160000,,,,,,,
"Aug 09, 2020",2170000,,142000,,,,,
"Aug 10, 2020",2180000,,,,15800,216958,,
"Aug 11, 2020",2190000,,143000,,,,,
"Aug 12, 2020",2200000,,,,15900,,,
"Aug 13, 2020",2210000,,144000,,,,,
"Aug 14, 2020",,,,,16000,,,
"Aug 15, 2020",2220000,,145000,,,,,
"Aug 16, 2020",2250000,,,,,,,
"Aug 17, 2020",2260000,,146000,,16100,,,
"Aug 18, 2020",,,147000,,16200,222831,,
"Aug 19, 2020",2270000,,,,,,,
"Aug 20, 2020",2280000,,,,,,,
"Aug 21, 2020",2290000,,148000,,16300,,,
"Aug 22, 2020",2300000,,,,,,,
"Aug 23, 2020",2310000,,,,16400,,,
"Aug 24, 2020",2320000,,149000,,,,,
"Aug 25, 2020",,,,,16500,,,
"Aug 26, 2020",2330000,,,,,,,
"Aug 27, 2020",,,150000,,16600,230932,,
"Aug 28, 2020",2340000,,,,16700,,,
"Aug 29, 2020",2350000,,151000,,,,,
"Aug 30, 2020",2370000,,152000,,16800,,,
"Aug 31, 2020",2410000,,153000,,,,,
"Sep 01, 2020",2420000,417439581,154000,2140162,16900,236123,16,692
"Sep 02, 2020",2430000,,155000,,17000,,,
"Sep 03, 2020",2440000,,156000,,17100,,,
"Sep 04, 2020",2450000,,,,17200,247303,,
"Sep 05, 2020",2460000,,157000,,17400,,,
"Sep 06, 2020",2470000,,,,17500,,,
"Sep 07, 2020",2480000,,,,17600,,,
"Sep 08, 2020",,,158000,,17800,,,
"Sep 09, 2020",2490000,,,,17900,,,
"Sep 10, 2020",2500000,,,,18000,,,
"Sep 11, 2020",2510000,,159000,,18200,,,
"Sep 12, 2020",,,,,18300,255156,,
"Sep 13, 2020",2530000,,160000,,18500,,,
"Sep 14, 2020",,,,,,,,
"Sep 15, 2020",2540000,,,,,,,
