names,LDShadowLady,Tubbo,InTheLittleWood aka Martyn,Dangthatsalongname,Shubble,TheOrionSound,Solidarity,OwengeJuiceTV,Snifferish,olivesleepy,bekyamon,apokuna,soupforeloise,willowmvp,KrowFang,acho
"Apr 10, 2014",339424,,,,,,,,,,,,,,,
"Apr 11, 2014",339894,,,,,,,,,,,,,,,
"Apr 12, 2014",340628,,,,,,,,,,,,,,,
"Apr 13, 2014",341825,,,,,,,,,,,,,,,
"Apr 14, 2014",342557,,,,,,,,,,,,,,,
"Apr 15, 2014",343181,,,,,,,,,,,,,,,
"Apr 16, 2014",343767,,,,,,,,,,,,,,,
"Apr 17, 2014",344696,,,,,,,,,,,,,,,
"Apr 18, 2014",345414,,,,,,,,,,,,,,,
"Apr 19, 2014",345992,,,,,,,,,,,,,,,
"Apr 20, 2014",346791,,,,,,,,,,,,,,,
"Apr 21, 2014",347597,,,,,,,,,,,,,,,
"Apr 22, 2014",348124,,,,,,,,,,,,,,,
"Apr 23, 2014",348821,,,,,,,,,,,,,,,
"Apr 24, 2014",349298,,,,,,,,,,,,,,,
"Apr 25, 2014",349839,,,,,,,,,,,,,,,
"Apr 26, 2014",350659,,,,,,,,,,,,,,,
"Apr 27, 2014",351625,,,,,,,,,,,,,,,
"Apr 28, 2014",351827,,,,,,,,,,,,,,,
"Apr 29, 2014",352271,,,,,,,,,,,,,,,
"Apr 30, 2014",352797,,,,,,,,,,,,,,,
"May 01, 2014",353144,,,,,,,,,,,,,,,
"May 02, 2014",353523,,,,,,,,,,,,,,,
"May 03, 2014",354249,,,,,,,,,,,,,,,
"May 04, 2014",354943,,,,,,,,,,,,,,,
"May 05, 2014",355564,,,,,,,,,,,,,,,
"May 06, 2014",355967,,,,,,,,,,,,,,,
"May 07, 2014",356621,,,,,,,,,,,,,,,
"May 08, 2014",357247,,,,,,,,,,,,,,,
"May 09, 2014",357962,,,,,,,,,,,,,,,
"May 10, 2014",359151,,,,,,,,,,,,,,,
"May 11, 2014",359571,,,,,,,,,,,,,,,
"May 12, 2014",360701,,,,,,,,,,,,,,,
"May 13, 2014",,,,,,,,,,,,,,,,
"May 14, 2014",362498,,,,,,,,,,,,,,,
"May 15, 2014",362953,,,,,,,,,,,,,,,
"May 16, 2014",363636,,,,,,,,,,,,,,,
"May 17, 2014",364326,,,,,,,,,,,,,,,
"May 18, 2014",365019,,,,,,,,,,,,,,,
"May 19, 2014",365554,,,,,,,,,,,,,,,
"May 20, 2014",365993,,,,,,,,,,,,,,,
"May 21, 2014",366556,,,,,,,,,,,,,,,
"May 22, 2014",367099,,,,,,,,,,,,,,,
"May 23, 2014",368210,,,,,,,,,,,,,,,
"May 24, 2014",369126,,,,,,,,,,,,,,,
"May 25, 2014",370301,,,,,,,,,,,,,,,
"May 26, 2014",371223,,,,,,,,,,,,,,,
"May 27, 2014",371965,,,,,,,,,,,,,,,
"May 28, 2014",372770,,,,,,,,,,,,,,,
"May 29, 2014",373407,,,,,,,,,,,,,,,
"May 30, 2014",374138,,,,,,,,,,,,,,,
"May 31, 2014",374833,,,,,,,,,,,,,,,
"Jun 01, 2014",375760,,,,,,,,,,,,,,,
"Jun 02, 2014",376644,,,,,,,,,,,,,,,
"Jun 03, 2014",377154,,,,,,,,,,,,,,,
"Jun 04, 2014",378069,,,,,,,,,,,,,,,
"Jun 05, 2014",378633,,,,,,,,,,,,,,,
"Jun 06, 2014",379308,,,,,,,,,,,,,,,
"Jun 07, 2014",379929,,,,,,,,,,,,,,,
"Jun 08, 2014",380606,,,,,,,,,,,,,,,
"Jun 09, 2014",381309,,,,,,,,,,,,,,,
"Jun 10, 2014",381981,,,,,,,,,,,,,,,
"Jun 11, 2014",382747,,,,,,,,,,,,,,,
"Jun 12, 2014",383117,,,,,,,,,,,,,,,
"Jun 13, 2014",384875,,,,,,,,,,,,,,,
"Jun 14, 2014",385829,,,,,,,,,,,,,,,
"Jun 15, 2014",386717,,,,,,,,,,,,,,,
"Jun 16, 2014",387156,,,,,,,,,,,,,,,
"Jun 17, 2014",388313,,,,,,,,,,,,,,,
"Jun 18, 2014",389530,,,,,,,,,,,,,,,
"Jun 19, 2014",390882,,,,,,,,,,,,,,,
"Jun 20, 2014",392201,,,,,,,,,,,,,,,
"Jun 21, 2014",393551,,,,,,,,,,,,,,,
"Jun 22, 2014",394944,,,,,,,,,,,,,,,
"Jun 23, 2014",396209,,,,,,,,,,,,,,,
"Jun 24, 2014",397809,,,,,,,,,,,,,,,
"Jun 25, 2014",398866,,,,,,,,,,,,,,,
"Jun 26, 2014",399847,,,,,,,,,,,,,,,
"Jun 27, 2014",400907,,,,,,,,,,,,,,,
"Jun 28, 2014",402047,,,,,,,,,,,,,,,
"Jun 29, 2014",404816,,,,,,,,,,,,,,,
"Jun 30, 2014",407818,,,,,,,,,,,,,,,
"Jul 01, 2014",410995,,,,,,,,,,,,,,,
"Jul 02, 2014",417148,,,,,,,,,,,,,,,
"Jul 03, 2014",421925,,,,,,,,,,,,,,,
"Jul 04, 2014",426199,,,,,,,,,,,,,,,
"Jul 05, 2014",428643,,,,,,,,,,,,,,,
"Jul 06, 2014",431893,,,,,,,,,,,,,,,
"Jul 07, 2014",437935,,,,,,,,,,,,,,,
"Jul 08, 2014",442864,,,,,,,,,,,,,,,
"Jul 09, 2014",445967,,,,,,,,,,,,,,,
"Jul 10, 2014",448932,,,,,,,,,,,,,,,
"Jul 11, 2014",451935,,,,,,,,,,,,,,,
"Jul 12, 2014",454191,,,,,,,,,,,,,,,
"Jul 13, 2014",457568,,,,,,,,,,,,,,,
"Jul 14, 2014",460638,,,,,,,,,,,,,,,
"Jul 15, 2014",463778,,,,,,,,,,,,,,,
"Jul 16, 2014",467016,,,,,,,,,,,,,,,
"Jul 17, 2014",469942,,,,,,,,,,,,,,,
"Jul 18, 2014",473477,,,,,,,,,,,,,,,
"Jul 19, 2014",476077,,,,,,,,,,,,,,,
"Jul 20, 2014",478584,,,,,,,,,,,,,,,
"Jul 21, 2014",481421,,,,,,,,,,,,,,,
"Jul 22, 2014",484655,,,,,,,,,,,,,,,
"Jul 23, 2014",487206,,,,,,,,,,,,,,,
"Jul 24, 2014",490520,,,,,,,,,,,,,,,
"Jul 25, 2014",493249,,,,,,,,,,,,,,,
"Jul 26, 2014",495474,,,,,,,,,,,,,,,
"Jul 27, 2014",498227,,,,,,,,,,,,,,,
"Jul 28, 2014",500707,,,,,,,,,,,,,,,
"Jul 29, 2014",503277,,,,,,,,,,,,,,,
"Jul 30, 2014",505570,,,,,,,,,,,,,,,
"Jul 31, 2014",507655,,,,,,,,,,,,,,,
"Aug 01, 2014",509988,,,,,,,,,,,,,,,
"Aug 02, 2014",511922,,,,,,,,,,,,,,,
"Aug 03, 2014",513925,,,,,,,,,,,,,,,
"Aug 04, 2014",516209,,,,,,,,,,,,,,,
"Aug 05, 2014",518131,,,,,,,,,,,,,,,
"Aug 06, 2014",520243,,,,,,,,,,,,,0,,
"Aug 07, 2014",521877,,,,,,,,,,,,,,,
"Aug 08, 2014",523803,,,,,,,,,,,,,,,
"Aug 09, 2014",525694,,,,,,,,,,,,,,,
"Aug 10, 2014",527135,,,,,,,,,,,,,,,
"Aug 11, 2014",529383,,,,,,,,,,,,,,,
"Aug 12, 2014",531094,,,,,,,,,,,,,,,
"Aug 13, 2014",532833,,,,,,,,,,,,,,,
"Aug 14, 2014",534652,,,,,,,,,,,,,,,
"Aug 15, 2014",536051,,,,,,,,,,,,,,,
"Aug 16, 2014",537462,,,,,,,,,,,,,,,
"Aug 17, 2014",539448,,,,,,,,,,,,,,,
"Aug 18, 2014",541023,,,,,,,,,,,,,,,
"Aug 19, 2014",542778,,,,,,,,,,,,,0,,
"Aug 20, 2014",544109,,,,,,,,,,,,,,,
"Aug 21, 2014",546003,,,,,,,,,,,,,,,
"Aug 22, 2014",547714,,,,,,,,,,,,,,,
"Aug 23, 2014",549642,,,,,,,,,,,,,,,
"Aug 24, 2014",551878,,,,,,,,,,,,,,,
"Aug 25, 2014",553998,,,,,,,,,,,,,,,
"Aug 26, 2014",555499,,,,,,,,,,,,,,,
"Aug 27, 2014",557648,,,,,,,,,,,,,,,
"Aug 28, 2014",558872,,,,,,,,,,,,,,,
"Aug 29, 2014",560438,,,,,,,,,,,,,,,
"Aug 30, 2014",562205,,,,,,,,,,,,,,,
"Aug 31, 2014",564285,,,,,,,,,,,,,,,
"Sep 01, 2014",566410,,,,,,,,,,,,,,,
"Sep 02, 2014",567798,,,,,,,,,,,,,,,
"Sep 03, 2014",569048,,,,,,,,,,,,,,,
"Sep 04, 2014",570368,,,,,,,,,,,,,,,
"Sep 05, 2014",571423,,,,,,,,,,,,,,,
"Sep 06, 2014",572817,,,,,,,,,,,,,,,
"Sep 07, 2014",574179,,,,,,,,,,,,,,,
"Sep 08, 2014",575154,,,,,,,,,,,,,,,
"Sep 09, 2014",575880,,,,,,,,,,,,,,,
"Sep 10, 2014",576579,,,,,,,,,,,,,,,
"Sep 11, 2014",577180,,,,,,,,,,,,,,,
"Sep 12, 2014",577819,,,,,,,,,,,,,,,
"Sep 13, 2014",579104,,,,,,,,,,,,,,,
"Sep 14, 2014",580354,,,,,,,,,,,,,,,
"Sep 15, 2014",581298,,,,,,,,,,,,,,,
"Sep 16, 2014",582102,,,,,,,,,,,,,,,
"Sep 17, 2014",582729,,,,,,,,,,,,,,,
"Sep 18, 2014",583589,,,,,,,,,,,,,,,
"Sep 19, 2014",584265,,,,,,,,,,,,,,,
"Sep 20, 2014",585535,,,,,,,,,,,,,,,
"Sep 21, 2014",587144,,,,,,,,,,,,,,,
"Sep 22, 2014",588045,,,,,,,,,,,,,,,
"Sep 23, 2014",588948,,,,,,,,,,,,,,,
"Sep 24, 2014",589973,,,,,,,,,,,,,,,
"Sep 25, 2014",590882,,,,,,,,,,,,,,,
"Sep 26, 2014",591700,,,,,,,,,,,,,,,
"Sep 27, 2014",592911,,,,,,,,,,,,,,,
"Sep 28, 2014",594552,,,,,,,,,,,,,,,
"Sep 29, 2014",595284,,,,,,,,,,,,,,,
"Sep 30, 2014",596127,,,,,,,,,,,,,,,
"Oct 01, 2014",596838,,,,,,,,,,,,,,,
"Oct 02, 2014",597192,,,,,,,,,,,,,,,
"Oct 03, 2014",598301,,,,,,,,,,,,,,,
"Oct 04, 2014",599615,,,,,,,,,,,,,,,
"Oct 05, 2014",601129,,,,,,,,,,,,,,,
"Oct 06, 2014",601903,,,,,,,,,,,,,,,
"Oct 07, 2014",602881,,,,,,,,,,,,,,,
"Oct 08, 2014",603492,,,,,,,,,,,,,,,
"Oct 09, 2014",,,,,,,,,,,,,,,,
"Oct 10, 2014",604998,,,,,,,,,,,,,,,
"Oct 11, 2014",605959,,,,,,,,,,,,,,,
"Oct 12, 2014",607074,,,,,,,,,,,,,,,
"Oct 13, 2014",607150,,,,,,,,,,,,,,,
"Oct 14, 2014",608985,,,,,,,,,,,,,,,
"Oct 15, 2014",609759,,,,,,,,,,,,,,,
"Oct 16, 2014",610453,,,,,,,,,,,,,,,
"Oct 17, 2014",611064,,,,,,,,,,,,,,,
"Oct 18, 2014",612268,,,,,,,,,,,,,,,
"Oct 19, 2014",612958,,,,,,,,,,,,,,,
"Oct 20, 2014",614289,,,,,,,,,,,,,,,
"Oct 21, 2014",615017,,,,,,,,,,,,,,,
"Oct 22, 2014",615851,,,,,,,,,,,,,,,
"Oct 23, 2014",616614,,,,,,,,,,,,,,,
"Oct 24, 2014",617760,,,,,,,,,,,,,,,
"Oct 25, 2014",619273,,,,,,,,,,,,,,,
"Oct 26, 2014",620597,,,,,,,,,,,,,,,
"Oct 27, 2014",621604,,,,,,,,,,,,,,,
"Oct 28, 2014",622625,,,,,,,,,,,,,,,
"Oct 29, 2014",623786,,,,,,,,,,,,,,,
"Oct 30, 2014",624781,,,,,,,,,,,,,,,
"Oct 31, 2014",625576,,,,,,,,,,,,,,,
"Nov 01, 2014",626991,,,,,,,,,,,,,,,
"Nov 02, 2014",629019,,,,,,,,,,,,,,,
"Nov 03, 2014",629960,,,,,,,,,,,,,,,
"Nov 04, 2014",631148,,,,,,,,,,,,,,,
"Nov 05, 2014",631909,,,,,,,,,,,,,,,
"Nov 06, 2014",632676,,,,,,,,,,,,,,,
"Nov 07, 2014",633423,,,,,,,,,,,,,,,
"Nov 08, 2014",635165,,,,,,,,,,,,,,,
"Nov 09, 2014",636380,,,,,,,,,,,,,,,
"Nov 10, 2014",637271,,,,,,,,,,,,,,,
"Nov 11, 2014",638169,,,,,,,,,,,,,,,
"Nov 12, 2014",639194,,,,,,,,,,,,,,,
"Nov 13, 2014",639764,,,,,,,,,,,,,,,
"Nov 14, 2014",640412,,,,,,,,,,,,,,,
"Nov 15, 2014",641864,,,,,,,,,,,,,,,
"Nov 16, 2014",643237,,,,,,,,,,,,,,,
"Nov 17, 2014",644217,,,,,,,,,,,,,,,
"Nov 18, 2014",645450,,,,,,,,,,,,,,,
"Nov 19, 2014",646775,,,,,,,,,,,,,,,
"Nov 20, 2014",647611,,,,,,,,,,,,,,,
"Nov 21, 2014",648733,,,,,,,,,,,,,,,
"Nov 22, 2014",649913,,,,,,,,,,,,,,,
"Nov 23, 2014",651225,,,,,,,,,,,,,,,
"Nov 24, 2014",652295,,,,,,,,,,,,,,,
"Nov 25, 2014",653455,,,,,,,,,,,,,,,
"Nov 26, 2014",654671,,,,,,,,,,,,,,,
"Nov 27, 2014",656129,,,,,,,,,,,,,,,
"Nov 28, 2014",657521,,,,,,,,,,,,,,,
"Nov 29, 2014",659097,,,,,,,,,,,,,,,
"Nov 30, 2014",661146,,,,,,,,,,,,,,,
"Dec 01, 2014",662172,,,,,,,,,,,,,,,
"Dec 02, 2014",661422,,,,,,,,,,,,,,,
"Dec 03, 2014",662407,,,,,,,,,,,,,,,
"Dec 04, 2014",663455,,,,,,,,,,,,,,,
"Dec 05, 2014",664432,,,,,,,,,,,,,,,
"Dec 06, 2014",666642,,,,,,,,,,,,,,,
"Dec 07, 2014",668382,,,,,,,,,,,,,,,
"Dec 08, 2014",669883,,,,,,,,,,,,,,,
"Dec 09, 2014",671123,,,,,,,,,,,,,,,
"Dec 10, 2014",672211,,,,,,,,,,,,,,,
"Dec 11, 2014",673204,,,,,,,,,,,,,,,
"Dec 12, 2014",674273,,,,,,,,,,,,,,,
"Dec 13, 2014",675798,,,,,,,,,,,,,,,
"Dec 14, 2014",677629,,,,,,,,,,,,,,,
"Dec 15, 2014",679552,,,,,,,,,,,,,,,
"Dec 16, 2014",680990,,,,,,,,,,,,,,,
"Dec 17, 2014",682070,,,,,,,,,,,,,,,
"Dec 18, 2014",683240,,,,,,,,,,,,,,,
"Dec 19, 2014",684110,,,,,,,,,,,,,,,
"Dec 20, 2014",685432,,,,,,,,,,,,,,,
"Dec 21, 2014",687083,,,,,,,,,,,,,,,
"Dec 22, 2014",688547,,,,,,,,,,,,,,,
"Dec 23, 2014",690103,,,,,,,,,,,,,,,
"Dec 24, 2014",692027,,,,,,,,,,,,,,,
"Dec 25, 2014",694020,,,,,,,,,,,,,,,
"Dec 26, 2014",695702,,,,,,,,,,,,,,,
"Dec 27, 2014",697307,,,,,,,,,,,,,,,
"Dec 28, 2014",699235,,,,,,,,,,,,,,,
"Dec 29, 2014",701038,,,,,,,,,,,,,,,
"Dec 30, 2014",702918,,,,,,,,,,,,,,,
"Dec 31, 2014",704253,,,,,,,,,,,,,,,
"Jan 01, 2015",706124,,,,,,,,,,,,,,,
"Jan 02, 2015",708103,,,,,,,,,,,,,,,
"Jan 03, 2015",709913,,,,,,,,,,,,,,,
"Jan 04, 2015",711675,,,,,,,,,,,,,,,
"Jan 05, 2015",713309,,,,,,,,,,,,,,,
"Jan 06, 2015",714442,,,,,,,,,,,,,,,
"Jan 07, 2015",715455,,,,,,,,,,,,,,,
"Jan 08, 2015",716534,,,,,,,,,,,,,,,
"Jan 09, 2015",717499,,,,,,,,,,,,,,,
"Jan 10, 2015",719795,,,,,,,,,,,,,,,
"Jan 11, 2015",721406,,,,,,,,,,,,,,,
"Jan 12, 2015",722676,,,,,,,,,,,,,,,
"Jan 13, 2015",723615,,,,,,,,,,,,,,,
"Jan 14, 2015",724737,,,,,,,,,,,,,,,
"Jan 15, 2015",725795,,,,,,,,,,,,,,,
"Jan 16, 2015",726862,,,,,,,,,,,,,,,
"Jan 17, 2015",728356,,,,,,,,,,,,,,,
"Jan 18, 2015",729931,,,,,,,,,,,,,,,
"Jan 19, 2015",731970,,,,,,,,,,,,,,,
"Jan 20, 2015",732567,,,,,,,,,,,,,,,
"Jan 21, 2015",733641,,,,,,,,,,,,,,,
"Jan 22, 2015",734864,,,,,,,,,,,,,,,
"Jan 23, 2015",735513,,,,,,,,,,,,,,,
"Jan 24, 2015",737305,,,,,,,,,,,,,,,
"Jan 25, 2015",739286,,,,,,,,,,,,,,,
"Jan 26, 2015",740302,,,,,,,,,,,,,,,
"Jan 27, 2015",741448,,,,,,,,,,,,,,,
"Jan 28, 2015",742694,,,,,,,,,,,,,,,
"Jan 29, 2015",743472,,,,,,,,,,,,,,,
"Jan 30, 2015",744555,,,,,,,,,,,,,,,
"Jan 31, 2015",746407,,,,,,,,,,,,,,,
"Feb 01, 2015",748020,,,,,,,,,,,,,,,
"Feb 02, 2015",749357,,,,,,,,,,,,,,,
"Feb 03, 2015",750371,,,,,,,,,,,,,,,
"Feb 04, 2015",751189,,,,,,,,,,,,,,,
"Feb 05, 2015",752185,,,,,,,,,,,,,,,
"Feb 06, 2015",753032,,,,,,,,,,,,,,,
"Feb 07, 2015",754809,,,,,,,,,,,,,,,
"Feb 08, 2015",756253,,,,,,,,,,,,,,,
"Feb 09, 2015",757435,,,,,,,,,,,,,,,
"Feb 10, 2015",758334,,,,,,,,,,,,,,,
"Feb 11, 2015",759517,,,,,,,,,,,,,,,
"Feb 12, 2015",760529,,,,,,,,,,,,,,,
"Feb 13, 2015",761657,,,,,,,,,,,,,,,
"Feb 14, 2015",763091,,,,,,,,,,,,,,,
"Feb 15, 2015",764577,,,,,,,,,,,,,,,
"Feb 16, 2015",766468,,,,,,,,,,,,,,,
"Feb 17, 2015",768127,,,,,,,,,,,,,,,
"Feb 18, 2015",769485,,,,,,,,,,,,,,,
"Feb 19, 2015",770914,,,,,,,,,,,,,,,
"Feb 20, 2015",772481,,,,,,,,,,,,,,,
"Feb 21, 2015",774399,,,,,,,,,,,,,,,
"Feb 22, 2015",776628,,,,,,,,,,,,,,,
"Feb 23, 2015",778095,,,,,,,,,,,,,,,
"Feb 24, 2015",779309,,,,,,,,,,,,,,,
"Feb 25, 2015",780183,,,4065,,,,,,,,,,,,
"Feb 26, 2015",781218,,,4071,,,,,,,,,,,,
"Feb 27, 2015",782192,,,4077,,,,,,,,,,,,
"Feb 28, 2015",783606,,,4095,,,,,,,,,,,,
"Mar 01, 2015",785099,,,4106,,,,,,,,,,,,
"Mar 02, 2015",786088,,,4117,,,,,,,,,,,,
"Mar 03, 2015",786855,,,4123,,,,,,,,,,,,
"Mar 04, 2015",787925,,,4130,,,,,,,,,,,,
"Mar 05, 2015",789210,,,4135,,,,,,,,,,,,
"Mar 06, 2015",790404,,,4139,,,,,,,,,,,,
"Mar 07, 2015",791950,,,4152,,,,,,,,,,,,
"Mar 08, 2015",793488,,,4160,,,,,,,,,,,,
"Mar 09, 2015",794568,,,4171,,,,,,,,,,,,
"Mar 10, 2015",795374,,,4180,,,,,,,,,,,,
"Mar 11, 2015",796300,,,4182,,,,,,,,,,,,
"Mar 12, 2015",797307,,,,,,,,,,,,,,,
"Mar 13, 2015",798082,,,4185,,,,,,,,,,,,
"Mar 14, 2015",799348,,,4199,,,,,,,,,,,,
"Mar 15, 2015",800844,,,4211,,,,,,,,,,,,
"Mar 16, 2015",801957,,,4227,,,,,,,,,,,,
"Mar 17, 2015",803086,,,4244,,,,,,,,,,,,
"Mar 18, 2015",803928,,,4253,,,,,,,,,,,,
"Mar 19, 2015",805206,,,4260,,,,,,,,,,,,
"Mar 20, 2015",806220,,,4269,,,,,,,,,,,,
"Mar 21, 2015",807748,,,4283,,,,,,,,,,,,
"Mar 22, 2015",809218,,,4297,,,,,,,,,,,,
"Mar 23, 2015",810169,,,4306,,,,,,,,,,,,
"Mar 24, 2015",811152,,,4314,,,,,,,,,,,,
"Mar 25, 2015",812048,,,4317,,,,,,,,,,,,
"Mar 26, 2015",812995,,,4322,,,,,,,,,,,,
"Mar 27, 2015",813987,,,4321,,,,,,,,,,,,
"Mar 28, 2015",815327,,,4323,,,,,,,,,,,,
"Mar 29, 2015",816723,,,4328,,,,,,,,,,,,
"Mar 30, 2015",817614,,,4329,,,,,,,,,,,,
"Mar 31, 2015",818684,,,4367,,,,,,,,,,,,
"Apr 01, 2015",819736,,,4382,,,,,,,,,,,,
"Apr 02, 2015",820896,,,4388,,,,,,,,,,,,
"Apr 03, 2015",822335,,,4399,,,,,,,,,,,,
"Apr 04, 2015",823851,,,4402,,,,,,,,,,,,
"Apr 05, 2015",825293,,,4406,,,,,,,,,,,,
"Apr 06, 2015",826686,,,4436,,,,,,,,,,,,
"Apr 07, 2015",828048,,,4460,,,,,,,,,,,,
"Apr 08, 2015",829404,,,4463,,,,,,,,,,,,
"Apr 09, 2015",830833,,,4479,,,,,,,,,,,,
"Apr 10, 2015",832382,,,4490,,,,,,,,,,,,
"Apr 11, 2015",833672,,,4520,,,,,,,,,,,,
"Apr 12, 2015",835437,,,4544,,,,,,,,,,,,
"Apr 13, 2015",836701,,,4565,,,,,,,,,,,,
"Apr 14, 2015",837958,,,4589,,,,,,,,,,,,
"Apr 15, 2015",838935,,,4607,,,,,,,,,,,,
"Apr 16, 2015",839895,,,4619,,,,,,,,,,,,
"Apr 17, 2015",840874,,,4622,,,,,,,,,,,,
"Apr 18, 2015",842369,,,4624,,,,,,,,,,,,
"Apr 19, 2015",843849,,,4647,,,,,,,,,,,,
"Apr 20, 2015",844869,,,4685,,,,,,,,,,,,
"Apr 21, 2015",845729,,,4693,,,,,,,,,,,,
"Apr 22, 2015",846519,,,4706,,,,,,,,,,,,
"Apr 23, 2015",847458,,,4720,,,,,,,,,,,,
"Apr 24, 2015",848430,,,4729,,,,,,,,,,,,
"Apr 25, 2015",850011,,,4743,,,,,,,,,,,,
"Apr 26, 2015",851528,,,4762,,,,,,,,,,,,
"Apr 27, 2015",852423,,,4794,,,,,,,,,,,,
"Apr 28, 2015",853249,,,4813,,,,,,,,,,,,
"Apr 29, 2015",854107,,,4820,,,,,,,,,,,,
"Apr 30, 2015",855286,,,4830,,,,,,,,,,,,
"May 01, 2015",856507,,,4835,,,,,,,,,,,,
"May 02, 2015",858248,,,4859,,,,,,,,,,,,
"May 03, 2015",859894,,,4867,,,,,,,,,,,,
"May 04, 2015",861149,,,4950,,,,,,,,,,,,
"May 05, 2015",862350,,,4964,,,,,,,,,,,,
"May 06, 2015",863805,,,4965,,,,,,,,,,,,
"May 07, 2015",864848,,,4995,,,,,,,,,,,,
"May 08, 2015",866627,,,5013,,,,,,,,,,,,
"May 09, 2015",869263,,,5039,,,,,,,,,,,,
"May 10, 2015",871446,,,5048,,,,,,,,,,,,
"May 11, 2015",872811,,,5131,,,,,,,,,,,,
"May 12, 2015",874188,,,5142,,,,,,,,,,,,
"May 13, 2015",875239,,,5210,,,,,,,,,,,,
"May 14, 2015",876485,,,5256,,,,,,,,,,,,
"May 15, 2015",878063,,,5275,,,,,,,,,,,,
"May 16, 2015",880573,,,5292,,,,,,,,,,,,
"May 17, 2015",883299,,,5327,,,,,,,,,,,,
"May 18, 2015",884739,,,5330,,,,,,,,,,,,
"May 19, 2015",886721,,,5344,,,,,,,,,,,,
"May 20, 2015",888355,,,5357,,,,,,,,,,,,
"May 21, 2015",889529,,,5365,,,,,,,,,,,,
"May 22, 2015",891472,,,5372,,,,,,,,,,,,
"May 23, 2015",894055,,,5388,,,,,,,,,,,,
"May 24, 2015",896287,,,5400,,,,,,,,,,,,
"May 25, 2015",898352,,,5411,,,,,,,,,,,,
"May 26, 2015",899719,,,5435,,,,,,,,,,,,
"May 27, 2015",901479,,,5444,,,,,,,,,,,,
"May 28, 2015",903358,,,5463,,,,,,,,,,,,
"May 29, 2015",905715,,,5498,,,,,,,,,,,,
"May 30, 2015",908418,,,5510,,,,,,,,,,,,
"May 31, 2015",911610,,,5531,,,,,,,,,,,,
"Jun 01, 2015",913832,,,5552,,,,,,,,,,,,
"Jun 02, 2015",916087,,,5569,,,,,,,,,,,,
"Jun 03, 2015",918219,,,5588,,,,,,,,,,,,
"Jun 04, 2015",920549,,,5607,,,,,,,,,,,,
"Jun 05, 2015",922581,,,5618,,,,,,,,,,,,
"Jun 06, 2015",924818,,,5628,,,,,,,,,,,,
"Jun 07, 2015",927170,,,5633,,,,,,,,,,,,
"Jun 08, 2015",929306,,,5650,,,,,,,,,,,,
"Jun 09, 2015",930999,,,5666,,,,,,,,,,,,
"Jun 10, 2015",932686,,,5672,,,,,,,,,,,,
"Jun 11, 2015",935166,,,5683,,,,,,,,,,,,
"Jun 12, 2015",937316,,,5696,,,,,,,,,,,,
"Jun 13, 2015",940344,,,5705,,,,,,,,,,,,
"Jun 14, 2015",943099,,,5797,,,,,,,,,,,,
"Jun 15, 2015",945632,,,5806,,,,,,,,,,,,
"Jun 16, 2015",948064,,,5843,,,,,,,,,,,,
"Jun 17, 2015",950699,,,5855,,,,,,,,,,,,
"Jun 18, 2015",953175,,,5876,,,,,,,,,,,,
"Jun 19, 2015",955484,,,5877,,,,,,,,,,,,
"Jun 20, 2015",957858,,,5932,,,,,,,,,,,,
"Jun 21, 2015",960331,,,5988,,,,,,,,,,,,
"Jun 22, 2015",962761,,,6012,,,,,,,,,,,,
"Jun 23, 2015",965306,,,6041,,,,,,,,,,,,
"Jun 24, 2015",967926,,,6046,,,,,,,,,,,,
"Jun 25, 2015",971142,,,6100,,,,,,,,,,,,
"Jun 26, 2015",973666,,,6114,,,,,,,,,,,,
"Jun 27, 2015",976228,,,6151,,,,,,,,,,,,
"Jun 28, 2015",979776,,,6153,,,,,,,,,,,,
"Jun 29, 2015",982921,,,6179,,,,,,,,,,,,
"Jun 30, 2015",985817,,,6200,,,,,,,,,,,,
"Jul 01, 2015",988898,,,6221,,,,,,,,,,,,
"Jul 02, 2015",991818,,,6230,,,,,,,,,,,,
"Jul 03, 2015",994392,,,6246,,,,,,,,,,,,
"Jul 04, 2015",997125,,,6265,,,,,,,,,,,,
"Jul 05, 2015",1000669,,,6280,,,,,,,,,,,,
"Jul 06, 2015",1004481,,,6303,,,,,,,,,,,,
"Jul 07, 2015",1009775,,,6316,,,,,,,,,,,,
"Jul 08, 2015",1013864,,,6333,,,,,,,,,,,,
"Jul 09, 2015",1018366,,,6347,,,,,,,,,,,,
"Jul 10, 2015",1022146,,,6353,,,,,,,,,,,,
"Jul 11, 2015",1024856,,,6365,,,,,,,,,,,,
"Jul 12, 2015",1028814,,,6370,,,,,,,,,,,,
"Jul 13, 2015",1032279,,,6407,,,,,,,,,,,,
"Jul 14, 2015",1035362,,,6425,,,,,,,,,,,,
"Jul 15, 2015",1038895,,,6433,,,,,,,,,,,,
"Jul 16, 2015",1042594,,,6456,,,,,,,,,,,,
"Jul 17, 2015",1046051,,,6475,,,,,,,,,,,,
"Jul 18, 2015",1048703,,,6486,,,,,,,,,,,,
"Jul 19, 2015",1051572,,,6504,,,,,,,,,,,,
"Jul 20, 2015",1055323,,,6508,,,,,,,,,,,,
"Jul 21, 2015",1058553,,,6510,,,,,,,,,,,,
"Jul 22, 2015",1061863,,,6523,,,,,,,,,,,,
"Jul 23, 2015",1065686,,,6539,,,,,,,,,,,,
"Jul 24, 2015",1068699,,,6543,,,,,,,,,,,,
"Jul 25, 2015",1072555,,,6561,,,,,,,,,,,,
