Date,Dangthatsalongname,InTheLittleWood aka Martyn,KrowFang,LDShadowLady,OwengeJuiceTV,Shubble,Snifferish,Solidarity,TheOrionSound,Tubbo,acho,apokuna,bekyamon,olivesleepy,soupforeloise,willowmvp
11-Nov-12,,,,60761,,,,,,,,,,,,
12-Nov-12,,,,60914,,,,,,,,,,,,
13-Nov-12,,,,60973,,,,,,,,,,,,
14-Nov-12,,,,61029,,,,,,,,,,,,
15-Nov-12,,,,61248,,,,,,,,,,,,
16-Nov-12,,,,61269,,,,,,,,,,,,
17-Nov-12,,,,61483,,,,,,,,,,,,
18-Nov-12,,,,61599,,,,,,,,,,,,
19-Nov-12,,,,61641,,,,,,,,,,,,
20-Nov-12,,,,61730,,,,,,,,,,,,
21-Nov-12,,,,61898,,,,,,,,,,,,
22-Nov-12,,,,61964,,,,,,,,,,,,
23-Nov-12,,,,62125,,,,,,,,,,,,
24-Nov-12,,,,62263,,,,,,,,,,,,
25-Nov-12,,,,62397,,,,0,,,,,,,,
26-Nov-12,,,,62503,,,,,,,,,,,,
27-Nov-12,,,,62515,,,,,,,,,,,,
28-Nov-12,,,,62723,,,,,,,,,,,,
29-Nov-12,,,,62790,,,,,,,,,,,,
30-Nov-12,,,,62974,,,,,,,,,,,,
1-Dec-12,,,,63014,,,,,,,,,,,,
2-Dec-12,,,,63257,,,,,,,,,,,,
3-Dec-12,,,,63363,,,,,,,,,,,,
4-Dec-12,,,,63474,,,,,,,,,,,,
5-Dec-12,,,,63498,,,,,,,,,,,,
6-Dec-12,,,,63657,,,,,,,,,,,,
7-Dec-12,,,,63771,,,,,,,,,,,,
8-Dec-12,,,,63993,,,,,,,,,,,,
9-Dec-12,,,,64169,,,,,,,,,,,,
10-Dec-12,,,,64324,,,,,,,,,,,,
11-Dec-12,,,,64363,,,,,,,,,,,,
12-Dec-12,,,,64453,,,,,,,,,,,,
13-Dec-12,,,,64627,,,,,,,,,,,,
14-Dec-12,,,,64660,,,,,,,,,,,,
15-Dec-12,,,,64815,,,,,,,,,,,,
16-Dec-12,,,,64947,,,,,,,,,,,,
17-Dec-12,,,,65122,,,,,,,,,,,,
18-Dec-12,,,,65190,,,,,,,,,,,,
19-Dec-12,,,,65341,,,,,,,,,,,,
20-Dec-12,,,,65382,,,,,,,,,,,,
21-Dec-12,,,,65471,,,,,,,,,,,,
22-Dec-12,,,,65571,,,,,,,,,,,,
23-Dec-12,,,,65772,,,,,,,,,,,,
24-Dec-12,,,,65960,,,,,,,,,,,,
25-Dec-12,,,,66064,,,,,,,,,,,,
26-Dec-12,,,,66088,,,,,,,,,,,,
27-Dec-12,,,,66259,,,,,,,,,,,,
28-Dec-12,,,,66526,,,,,,,,,,,,
29-Dec-12,,,,66662,,,,,,,,,,,,
30-Dec-12,,,,66819,,,,,,,,,,,,
31-Dec-12,,,,66862,,,,,,,,,,,,
1-Jan-13,,,,66979,,,,,,,,,,,,
2-Jan-13,,,,67162,,,,,,,,,,,,
3-Jan-13,,,,67342,,,,,,,,,,,,
4-Jan-13,,,,67470,,,,,,,,,,,,
5-Jan-13,,,,67638,,,,,,,,,,,,
6-Jan-13,,,,67771,,,,,,,,,,,,
7-Jan-13,,,,67898,,,,,,,,,,,,
8-Jan-13,,,,67978,,,,0,,,,,,,,
9-Jan-13,,,,68082,,,,,,,,,,,,
10-Jan-13,,,,68191,,,,,,,,,,,,
11-Jan-13,,,,68411,,,,,,,,,,,,
12-Jan-13,,,,68665,,,,,,,,,,,,
13-Jan-13,,,,68850,,,,,,,,,,,,
14-Jan-13,,,,68997,,,,,,,,,,,,
15-Jan-13,,,,69101,,,,,,,,,,,,
16-Jan-13,,,,69218,,,,,,,,,,,,
17-Jan-13,,,,69252,,,,,,,,,,,,
18-Jan-13,,,,69433,,,,,,,,,,,,
19-Jan-13,,,,69463,,,,,,,,,,,,
20-Jan-13,,,,69695,,,,,,,,,,,,
21-Jan-13,,,,69856,,,,,,,,,,,,
22-Jan-13,,,,69938,,,,,,,,,,,,
23-Jan-13,,,,69994,,,,,,,,,,,,
24-Jan-13,,,,70143,,,,,,,,,,,,
25-Jan-13,,,,70195,,,,,,,,,,,,
26-Jan-13,,,,70275,,,,,,,,,,,,
27-Jan-13,,,,70414,,,,,,,,,,,,
28-Jan-13,,,,70511,,,,,,,,,,,,
29-Jan-13,,,,70647,,,,,,,,,,,,
30-Jan-13,,,,70754,,,,,,,,,,,,
31-Jan-13,,,,70861,,,,,,,,,,,,
1-Feb-13,,,,71207,,,,,,,,,,,,
2-Feb-13,,,,71466,,,,,,,,,,,,
3-Feb-13,,,,71658,,,,,,,,,,,,
4-Feb-13,,,,71847,,,,,,,,,,,,
5-Feb-13,,,,72130,,,,,,,,,,,,
6-Feb-13,,,,72256,,,,,,,,,,,,
7-Feb-13,,,,72368,,,,,,,,,,,,
8-Feb-13,,,,72471,,,,,,,,,,,,
9-Feb-13,,,,72479,,,,,,,,,,,,
10-Feb-13,,,,72860,,,,,,,,,,,,
11-Feb-13,,,,73201,,,,,,,,,,,,
12-Feb-13,,,,73401,,,,,,,,,,,,
13-Feb-13,,,,73581,,,,,,,,,,,,
14-Feb-13,,,,73682,,,,,,,,,,,,
15-Feb-13,,,,74671,,,,,,,,,,,,
16-Feb-13,,,,75779,,,,,,,,,,,,
17-Feb-13,,,,76351,,,,,,,,,,,,
18-Feb-13,,,,76705,,,,,,,,,,,,
19-Feb-13,,,,77040,,,,,,,,,,,,
20-Feb-13,,,,77358,,,,,,,,,,,,
21-Feb-13,,,,77518,,,,,,,,,,,,
22-Feb-13,,,,77864,,,,,,,,,,,,
23-Feb-13,,,,78216,,,,,,,,,,,,
24-Feb-13,,,,78653,,,,,,,,,,,,
25-Feb-13,,,,79045,,,,,,,,,,,,
26-Feb-13,,,,79268,,,,,,,,,,,,
27-Feb-13,,,,79412,,,,,,,,,,,,
28-Feb-13,,,,79882,,,,,,,,,,,,
1-Mar-13,,,,80168,,,,,,,,,,,,
2-Mar-13,,,,80250,,,,,,,,,,,,
3-Mar-13,,,,80781,,,,,,,,,,,,
4-Mar-13,,,,80946,,,,,,,,,,,,
5-Mar-13,,,,81019,,,,,,,,,,,,
6-Mar-13,,,,81430,,,,,,,,,,,,
7-Mar-13,,,,81669,,,,,,,,,,,,
8-Mar-13,,,,81923,,,,,,,,,,,,
9-Mar-13,,,,82199,,,,,,,,,,,,
10-Mar-13,,,,82474,,,,,,,,,,,,
11-Mar-13,,,,82763,,,,,,,,,,,,
12-Mar-13,,,,83041,,,,,,,,,,,,
13-Mar-13,,,,83226,,,,,,,,,,,,
14-Mar-13,,,,83501,,,,,,,,,,,,
15-Mar-13,,,,83579,,,,,,,,,,,,
16-Mar-13,,,,83736,,,,,,,,,,,,
17-Mar-13,,,,84123,,,,,,,,,,,,
18-Mar-13,,,,84476,,,,,,,,,,,,
19-Mar-13,,,,84659,,,,,,,,,,,,
20-Mar-13,,,,84825,,,,,,,,,,,,
21-Mar-13,,,,84970,,,,,,,,,,,,
22-Mar-13,,,,85117,,,,,,,,,,,,
23-Mar-13,,,,85298,,,,,,,,,,,,
24-Mar-13,,,,85611,,,,,,,,,,,,
25-Mar-13,,,,85868,,,,,,,,,,,,
26-Mar-13,,,,86045,,,,,,,,,,,,
27-Mar-13,,,,86376,,,,,,,,,,,,
28-Mar-13,,,,86509,,,,,,,,,,,,
29-Mar-13,,,,86821,,,,,,,,,,,,
30-Mar-13,,,,87055,,,,,,,,,,,,
31-Mar-13,,,,87113,,,,,,,,,,,,
1-Apr-13,,,,87376,,,,,,,,,,,,
2-Apr-13,,,,87450,,,,,,,,,,,,
3-Apr-13,,,,87738,,,,,,,,,,,,
4-Apr-13,,,,87976,,,,,,,,,,,,
5-Apr-13,,,,88144,,,,,,,,,,,,
6-Apr-13,,,,88344,,,,,,,,,,,,
7-Apr-13,,,,88697,,,,,,,,,,,,
8-Apr-13,,,,88880,,,,,,,,,,,,
9-Apr-13,,,,89032,,,,,,,,,,,,
10-Apr-13,,,,89209,,,,,,,,,,,,
11-Apr-13,,,,89255,,,,,,,,,,,,
12-Apr-13,,,,89504,,,,,,,,,,,,
13-Apr-13,,,,89723,,,,,,,,,,,,
14-Apr-13,,,,89781,,,,,,,,,,,,
15-Apr-13,,,,90161,,,,,,,,,,,,
16-Apr-13,,,,90419,,,,,,,,,,,,
17-Apr-13,,,,90589,,,,,,,,,,,,
18-Apr-13,,,,90692,,,,,,,,,,,,
19-Apr-13,,,,90832,,,,,,,,,,,,
20-Apr-13,,,,90931,,,,,,,,,,,,
21-Apr-13,,,,91309,,,,,,,,,,,,
22-Apr-13,,,,91351,,,,,,,,,,,,
23-Apr-13,,,,91548,,,,,,,,,,,,
24-Apr-13,,,,91652,,,,,,,,,,,,
25-Apr-13,,,,91767,,,,,,,,,,,,
26-Apr-13,,,,91860,,,,,,,,,,,,
27-Apr-13,,,,91972,,,,,,,,,,,,
28-Apr-13,,,,92369,,,,,,,,,,,,
29-Apr-13,,,,92462,,,,,,,,,,,,
30-Apr-13,,,,92719,,,,,,,,,,,,
1-May-13,,,,92853,,,,,,,,,,,,
2-May-13,,,,92974,,,,,,,,,,,,
3-May-13,,,,93143,,,,,,,,,,,,
4-May-13,,,,93268,,,,,,,,,,,,
5-May-13,,,,93545,,,,,,,,,,,,
6-May-13,,,,93654,,,,,,,,,,,,
7-May-13,,,,93889,,,,,,,,,,,,
8-May-13,,,,93976,,,,,,,,,,,,
9-May-13,,,,94045,,,,,,,,,,,,
10-May-13,,,,94263,,,,,,,,,,,,
11-May-13,,,,94503,,,,,,,,,,,,
12-May-13,,,,94704,,,,,,,,,,,,
13-May-13,,,,94867,,,,,,,,,,,,
14-May-13,,,,94916,,,,,,,,,,,,
15-May-13,,,,95082,,,,,,,,,,,,
16-May-13,,,,95233,,,,,,,,,,,,
17-May-13,,,,95292,,,,,,,,,,,,
18-May-13,,,,95337,,,,,,,,,,,,
19-May-13,,,,95827,,,,,,,,,,,,
20-May-13,,,,96079,,,,,,,,,,,,
21-May-13,,,,96352,,,,,,,,,,,,
22-May-13,,,,96550,,,,,,,,,,,,
23-May-13,,,,96644,,,,,,,,,,,,
24-May-13,,,,96718,,,,,,,,,,,,
25-May-13,,,,96837,,,,,,,,,,,,
26-May-13,,,,97327,,,,,,,,,,,,
27-May-13,,,,97609,,,,,,,,,,,,
28-May-13,,,,97830,,,,,,,,,,,,
29-May-13,,,,98030,,,,,,,,,,,,
30-May-13,,,,98153,,,,,,,,,,,,
31-May-13,,,,98361,,,,,,,,,,,,
1-Jun-13,,,,98711,,,,,,,,,,,,
2-Jun-13,,,,98830,,,,,,,,,,,,
3-Jun-13,,,,99256,,,,,,,,,,,,
4-Jun-13,,,,99426,,,,,,,,,,,,
5-Jun-13,,,,99535,,,,,,,,,,,,
6-Jun-13,,,,99686,,,,,,,,,,,,
7-Jun-13,,,,99847,,,,,,,,,,,,
8-Jun-13,,,,100163,,,,,,,,,,,,
9-Jun-13,,,,100519,,,,,,,,,,,,
10-Jun-13,,,,100812,,,,,,,,,,,,
11-Jun-13,,,,101288,,,,,,,,,,,,
12-Jun-13,,,,101429,,,,,,,,,,,,
13-Jun-13,,,,101760,,,,,,,,,,,,
14-Jun-13,,,,102202,,,,,,,,,,,,
15-Jun-13,,,,102777,,,,,,,,,,,,
16-Jun-13,,,,103493,,,,,,,,,,,,
17-Jun-13,,,,103796,,,,,,,,,,,,
18-Jun-13,,,,104268,,,,,,,,,,,,
19-Jun-13,,,,104611,,,,,,,,,,,,
20-Jun-13,,,,104915,,,,,,,,,,,,
21-Jun-13,,,,105243,,,,,,,,,,,,
22-Jun-13,,,,105558,,,,,,,,,,,,
23-Jun-13,,,,106003,,,,,,,,,,,,
24-Jun-13,,,,106233,,,,,,,,,,,,
25-Jun-13,,,,106531,,,,,,,,,,,,
26-Jun-13,,,,106823,,,,,,,,,,,,
27-Jun-13,,,,107226,,,,,,,,,,,,
28-Jun-13,,,,107419,,,,,,,,,,,,
29-Jun-13,,,,107572,,,,,,,,,,,,
30-Jun-13,,,,107638,,,,,,,,,,,,
1-Jul-13,,,,108400,,,,,,,,,,,,
2-Jul-13,,,,108848,,,,,,,,,,,,
3-Jul-13,,,,109125,,,,,,,,,,,,
4-Jul-13,,,,109444,,0,,,,,,,,,,
5-Jul-13,,,,109720,,,,,,,,,,,,
6-Jul-13,,,,109992,,,,,,,,,,,,
7-Jul-13,,,,110228,,,,,,,,,,,,
8-Jul-13,,,,110655,,,,,,,,,,,,
9-Jul-13,,,,110903,,,,,,,,,,,,
10-Jul-13,,,,111019,,,,,,,,,,,,
11-Jul-13,,,,111765,,,,,,,,,,,,
12-Jul-13,,,,112002,,,,,,,,,,,,
13-Jul-13,,92345,,112310,,,,,,,,,,,,
14-Jul-13,,92340,,112676,,,,,,,,,,,,
15-Jul-13,,92335,,113063,,,,,,,,,,,,
16-Jul-13,,92330,,,,,,,,,,,,,,
17-Jul-13,,92325,,114128,,,,,,,,,,,,
18-Jul-13,0,92320,,114378,,,,,,,,,,,,
19-Jul-13,0,92315,,114811,,,,,,,,,,,,
20-Jul-13,,92310,,115035,,,,,,,,,,,,
21-Jul-13,,92305,,115305,,,,,,,,,,,,
22-Jul-13,,92300,,115564,,,,,,,,,,,,
23-Jul-13,,92295,,115835,,,,,,,,,,,,
24-Jul-13,,92290,,116011,,,,,,,,,,,,
25-Jul-13,,92285,,116307,,,,,,,,,,,,
26-Jul-13,,92280,,116899,,,,,,,,,,,,
27-Jul-13,,92275,,117407,,,,,,,,,,,,
28-Jul-13,,92270,,117898,,,,,,,,,,,,
29-Jul-13,,92265,,118238,,,,,,,,,,,,
30-Jul-13,,92260,,118310,,,,,,,,,,,,
31-Jul-13,,92255,,118861,,,,,,,,,,,,
1-Aug-13,,92250,,119112,,,,,,,,,,,,
2-Aug-13,,92245,,119318,,,,,,,,,,,,
3-Aug-13,,92240,,120798,,,,,,,,,,,,
4-Aug-13,,92235,,122039,,1000,,,,,,,,,,
5-Aug-13,,92230,,122991,,,,,,,,,,,,
6-Aug-13,,92225,,123289,,,,,,,,,,,,
7-Aug-13,,92220,,124154,,,,,,,,,,,,
8-Aug-13,,92215,,124773,,,,,,,,,,,,
9-Aug-13,,92210,,125130,,,,,,,,,,,,
10-Aug-13,,92205,,125475,,,,,,,,,,,,
11-Aug-13,,92200,,125845,,,,,,,,,,,,
12-Aug-13,,92195,,126157,,,,,,,,,,,,
13-Aug-13,,92190,,126519,,,,,,,,,,,,
14-Aug-13,,92185,,126886,,,,,,,,,,,,
15-Aug-13,,92180,,127232,,,,,,,,,,,,
16-Aug-13,,92175,,127533,,,,,,,,,,,,
17-Aug-13,,92170,,127562,,,,,,,,,,,,
18-Aug-13,,92165,,128093,,,,,,,,,,,,
19-Aug-13,,92160,,128185,,,,,,,,,,,,
20-Aug-13,,92155,,128981,,,,,,,,,,,,
21-Aug-13,,92150,,130957,,,,,,,,,,,,
22-Aug-13,,92145,,131891,,,,,,,,,,,,
23-Aug-13,,92140,,132439,,,,,,,,,,,,
24-Aug-13,,92135,,133179,,,,,,,,,,,,
25-Aug-13,,92130,,134441,,,,,,,,,,,,
26-Aug-13,,92125,,135156,,,,,,,,,,,,
27-Aug-13,,92120,,135712,,,,,,,,,,,,
28-Aug-13,,92115,,136334,,,,,,,,,,,,
29-Aug-13,,92110,,136823,,,,,,,,,,,,
30-Aug-13,,92105,,137357,,,,,,,,,,,,
31-Aug-13,,92100,,137933,,,,,,,,,,,,
1-Sep-13,,92095,,138603,,,,,,,,,,,,
2-Sep-13,,92090,,139139,,,,,,,,,,,,
3-Sep-13,,92085,,139786,,,,,,,,,,,,
4-Sep-13,,92080,,140199,,,,,,,,,,,,
5-Sep-13,,92075,,140889,,,,,,,,,,,,
6-Sep-13,,92070,,141799,,,,,,,,,,,,
7-Sep-13,,92065,,142836,,,,,,,,,,,,
8-Sep-13,,92060,,143607,,,,,,,,,,,,
9-Sep-13,,92055,,144506,,,,,,,,,,,,
10-Sep-13,,92050,,144794,,,,,,,,,,,,
11-Sep-13,,92045,,145394,,,,,,,,,,,,
12-Sep-13,,92040,,146013,,,,,,,,,,,,
13-Sep-13,,92035,,146490,,,,,,,,,,,,
14-Sep-13,,92030,,147218,,,,,,,,,,,,
15-Sep-13,,92025,,147928,,,,,,,,,,,,
16-Sep-13,,92020,,148401,,,,,,,,,,,,
17-Sep-13,,92015,,148733,,,,,,,,,,,,
18-Sep-13,,92010,,149173,,,,,,,,,,,,
19-Sep-13,,92005,,149548,,,,,,,,,,,,
20-Sep-13,,92000,,149996,,,,,,,,,,,,
21-Sep-13,,91995,,150663,,,,,,,,,,,,
22-Sep-13,,91990,,151424,,,,,,,,,,,,
23-Sep-13,,91985,,151864,,,,,,,,,,,,
24-Sep-13,,91980,,152270,,,,,,,,,,,,
25-Sep-13,,91975,,152723,,,,,,,,,,,,
26-Sep-13,,91970,,153180,,,,,,,,,,,,
27-Sep-13,,91965,,155945,,,,,,,,,,,,
28-Sep-13,,91960,,158566,,,,,,,,,,,,
29-Sep-13,,91955,,159753,,,,,,,,,,,,
30-Sep-13,,91950,,160588,,,,,,,,,,,,
1-Oct-13,,91945,,161085,,,,,,,,,,,,
2-Oct-13,,91940,,161660,,,,,,,,,,,,
3-Oct-13,,91935,,162141,,,,,,,,,,,,
4-Oct-13,,91930,,164324,,,,,,,,,,,,
5-Oct-13,,91925,,167596,,,,,,,,,,,,
6-Oct-13,,91920,,169911,,,,,,,,,,,,
7-Oct-13,,91915,,171418,,,,,,,,,,,,
8-Oct-13,,91910,,172312,,,,,,,,,,,,
9-Oct-13,,91905,,173003,,,,,,,,,,,,
10-Oct-13,,91900,,173563,,,,,,,,,,,,
11-Oct-13,,91895,,174123,,,,,,,,,,,,
12-Oct-13,,91890,,174747,,,,,,,,,,,,
13-Oct-13,,91885,,175454,,,,,,,,,,,,
14-Oct-13,,91880,,176026,,,,,,,,,,,,
15-Oct-13,,91875,,176516,,,,,,,,,,,,
16-Oct-13,,91870,,176838,,,,,,,,,,,,
17-Oct-13,,91865,,177363,,,,,,,,,,,,
18-Oct-13,,91860,,177769,,,,,,,,,,,,
19-Oct-13,,91855,,178148,,,,,,,,,,,,
20-Oct-13,,91850,,178803,,,,,,,,,,,,
21-Oct-13,,91845,,179267,,,,,,,,,,,,
22-Oct-13,,91840,,179546,,,,,,,,,,,,
23-Oct-13,,91835,,179925,,,,,,,,,,,,
24-Oct-13,,91830,,180321,,,,,,,,,,,,
25-Oct-13,,91825,,180726,,,,,,,,,,,,
26-Oct-13,,91820,,181278,,,,,,,,,,,,
27-Oct-13,,91815,,182035,,,,,,,,,,,,
28-Oct-13,,91810,,182579,,,,,,,,,,,,
29-Oct-13,,91805,,182916,,,,,,,,,,,,
30-Oct-13,,91800,,183354,,,,,,,,,,,,
31-Oct-13,,91795,,183713,,,,,,,,,,,,
1-Nov-13,,91790,,184203,,,,,,,,,,,,
2-Nov-13,,91785,,184899,,,,,,,,,,,,
3-Nov-13,,91780,,185413,,,,,,,,,,,,
4-Nov-13,,91775,,185819,,,,,,,,,,,,
5-Nov-13,,91770,,,,,,,,,,,,,,
6-Nov-13,,91765,,186540,,,,,,,,,,,,
7-Nov-13,,91760,,186968,,,,,,,,,,,,
8-Nov-13,,91755,,187256,,,,,,,,,,,,
9-Nov-13,,91750,,187847,,,,,,,,,,,,
10-Nov-13,,91745,,188490,,,,,,,,,,,,
11-Nov-13,,91740,,188940,,,,,,,,,,,,
12-Nov-13,,91735,,189329,,,,,,,,,,,,
13-Nov-13,,91730,,189785,,,,,,,,,,,,
14-Nov-13,,91725,,190131,,,,,,,,,,,,
15-Nov-13,,91720,,192364,,,,,,,,,,,,
16-Nov-13,,91715,,193980,,,,,,,,,,,,
17-Nov-13,,91710,,195146,,,,,,,,,,,,
18-Nov-13,,91705,,195530,,,,,,,,,,,,
19-Nov-13,,91700,,,,,,,,,,,,,,
20-Nov-13,,91695,,196319,,,,,,,,,,,,
21-Nov-13,,91690,,,,,,,,,,,,,,
22-Nov-13,,91685,,198797,,,,,,,,,,,,
23-Nov-13,,91680,,,,10000,,,,,,,,,,
24-Nov-13,,91675,,202352,,,,,,,,,,,,
25-Nov-13,,91670,,204453,,,,,,,,,,,,
26-Nov-13,,91665,,205648,,,,,,,,,,,,
27-Nov-13,,91660,,209087,,,,,,,,,,,,
28-Nov-13,,91655,,210148,,,,,,,,,,,,
29-Nov-13,,91650,,210949,,,,,,,,,,,,
30-Nov-13,,91645,,211991,,,,,,,,,,,,
1-Dec-13,,91640,,213266,,,,,,,,,,,,
2-Dec-13,,91635,,215302,,,,,,,,,,,,
3-Dec-13,,91630,,217094,,,,,,,,,,,,
4-Dec-13,,91625,,218762,,,,,,,,,,,,
5-Dec-13,,91620,,220595,,,,,,,,,,,,
6-Dec-13,,91615,,223223,,,,,,,,,,,,
7-Dec-13,,91610,,224273,,,,,,,,,,,,
8-Dec-13,,91605,,227444,,,,,,,,,,,,
9-Dec-13,,91600,,229794,,,,,,,,,,,,
10-Dec-13,,91595,,231153,,,,,,,,,,,,
11-Dec-13,,91590,,232904,,,,,,,,,,,,
12-Dec-13,,91585,,234475,,,,,,,,,,,,
13-Dec-13,,91580,,235614,,,,,,,,,,,,
14-Dec-13,,91575,,237043,,,,,,,,,,,,
15-Dec-13,,91570,,238983,,,,,,,,,,,,
16-Dec-13,,91565,,240114,,,,,,,,,,,,
17-Dec-13,,91560,,240895,,,,,,,,,,,,
18-Dec-13,,91555,,241905,,,,,,,,,,,,
19-Dec-13,,91550,,242655,,,,,,,,,,,,
20-Dec-13,,91545,,243669,,,,,,,,,,,,
21-Dec-13,,91540,,247891,,,,,,,,,,,,
22-Dec-13,,91535,,250542,,,,,,,,,,,,
23-Dec-13,,91530,,252406,,,,,,,,,,,,
24-Dec-13,,91525,,253721,,,,,,,,,,,,
25-Dec-13,,91520,,254968,,,,,,,,,,,,
26-Dec-13,,91515,,256131,,,,,,,,,,,,
27-Dec-13,,91510,,257634,,,,,,,,,,,,
28-Dec-13,,91505,,258954,,,,,,,,,,,,
29-Dec-13,,91500,,260276,,,,,,,,,,,,
30-Dec-13,,91495,,262070,,,,,,,,,,,,
31-Dec-13,,91490,,263240,,,,,,,,,,,,
1-Jan-14,,91485,,264355,,,,,,,,,,,,
2-Jan-14,,91480,,266206,,,,,,,,,,,,
3-Jan-14,,91475,,267446,,,,,,,,,,,,
4-Jan-14,,91470,,268604,,,,,,,,,,,,
5-Jan-14,,91465,,270151,,,,,,,,,,,,
6-Jan-14,,91460,,271131,,,,,,,,,,,,
7-Jan-14,,91455,,272699,,,,,,,,,,,,
8-Jan-14,,91450,,273779,,,,,,,,,,,,
9-Jan-14,,91445,,275131,,,,,,,,,,,,
10-Jan-14,,91440,,276534,,,,,,,,,,,,
11-Jan-14,,91435,,277993,,,,,,,,,,,,
12-Jan-14,,91430,,279004,,,,,,,,,,,,
13-Jan-14,,91425,,280499,,,,,,,,,,,,
14-Jan-14,,91420,,281587,,,,,,,,,,,,
15-Jan-14,,91415,,282164,,,,,,,,,,,,
16-Jan-14,,91410,,283205,,,,,,,,,,,,
17-Jan-14,,91405,,283771,,,,,,,,,,,,
18-Jan-14,,91400,,285098,,,,,,,,,,,,
19-Jan-14,,91395,,286120,,,,,,,,,,,,
20-Jan-14,,91390,,286948,,,,,,,,,,,,
21-Jan-14,,91385,,288328,,,,,,,,,,,,
22-Jan-14,,91380,,288739,,,,,,,,,,,,
23-Jan-14,,91375,,289570,,,,,,,,,,,,
24-Jan-14,,91370,,290550,,,,,,,,,,,,
25-Jan-14,,91365,,291511,,,,,,,,,,,,
26-Jan-14,,91360,,292567,,,,,,,,,,,,
27-Jan-14,,91355,,293216,,,,,,,,,,,,
28-Jan-14,,91350,,293925,,,,,,,,,,,,
29-Jan-14,,91345,,294641,,,,,,,,,,,,
30-Jan-14,,91340,,295379,,,,,,,,,,,,
31-Jan-14,,91335,,295930,,,,,,,,,,,,
1-Feb-14,,91330,,296914,,,,,,,,,,,,
2-Feb-14,,91325,,297846,,,,,,,,,,,,
3-Feb-14,,91320,,298330,,,,,,,,,,,,
4-Feb-14,,91315,,298710,,,,,,,,,,,,
5-Feb-14,,91310,,299339,,,,,,,,,,,,
6-Feb-14,,91305,,299953,,,,,,,,,,,,
7-Feb-14,,91300,,300408,,,,,,,,,,,,
8-Feb-14,,91295,,301199,,,,,,,,,,,,
9-Feb-14,,91290,,302008,,,,,,,,,,,,
10-Feb-14,,91285,,302331,,,,,,,,,,,,
11-Feb-14,,91280,,302926,,,,,,,,,,,,
12-Feb-14,,91275,,303240,,,,,,,,,,,,
13-Feb-14,,91270,,,,,,,,,,,,,,
14-Feb-14,,91265,,,,,,,,,,,,,,
15-Feb-14,,91260,,,,,,,,,,,,,,
16-Feb-14,,91255,,,,,,,,,,,,,,
17-Feb-14,,91250,,306383,,,,,,,,,,,,
18-Feb-14,,91245,,306982,,,,,,,,,,,,
19-Feb-14,,91240,,307367,,,,,,,,,,,,
20-Feb-14,,91235,,307913,,,,,,,,,,,,
21-Feb-14,,91230,,308434,,,,,,,,,,,,
22-Feb-14,,91225,,308957,,,,,,,,,,,,
23-Feb-14,,91220,,309442,,,,,,,,,,,,
24-Feb-14,,91215,,309852,,,,,,,,,,,,
25-Feb-14,,91210,,310156,,,,,,,,,,,,
26-Feb-14,,91205,,310471,,,,,,,,,,,,
27-Feb-14,,91200,,310732,,,,,,,,,,,,
28-Feb-14,,91195,,310974,,,,,,,,,,,,
1-Mar-14,,91190,,311462,,,,,,,,,,,,
2-Mar-14,,91185,,312144,,,,,,,,,,,,
3-Mar-14,,91180,,312420,,,,,,,,,,,,
4-Mar-14,,91175,,312779,,,,,,,,,,,,
5-Mar-14,,91170,,313327,,,,,,,,,,,,
6-Mar-14,,91165,,313682,,,,,,,,,,,,
7-Mar-14,,91160,,313994,,,,,,,,,,,,
8-Mar-14,,91155,,314585,,,,,,,,,,,,
9-Mar-14,,91150,,315106,,,,,,,,,,,,
10-Mar-14,,91145,,315658,,,,,,,,,,,,
11-Mar-14,,91140,,316080,,,,,,,,,,,,
12-Mar-14,,91135,,316814,,,,,,,,,,,,
13-Mar-14,,91130,,317958,,,,,,,,,,,,
14-Mar-14,,91125,,319233,,,,,,,,,,,,
15-Mar-14,,91120,,320261,,,,,,,,,,,,
16-Mar-14,,91115,,321812,,,,,,,,,,,,
17-Mar-14,,91110,,322760,,,,,,,,,,,,
18-Mar-14,,91105,,323630,,,,,,,,,,,,
19-Mar-14,,91100,,324178,,,,,,,,,,,,
20-Mar-14,,91095,,324602,,,,,,,,,,,,
21-Mar-14,,91090,,325186,,,,,,,,,,,,
22-Mar-14,,91085,,325876,,,,,,,,,,,,
23-Mar-14,,91080,,326901,,,,,,,,,,,,
24-Mar-14,,91075,,327576,,,,,,,,,,,,
25-Mar-14,,91070,,328656,,,,,,,,,,,,
26-Mar-14,,91065,,329548,,,,,,,,,,,,
27-Mar-14,,91060,,330152,,,,,,,,,,,,
28-Mar-14,,91055,,330703,,,,,,,,,,,,
29-Mar-14,,91050,,331461,,,,,,,,,,,,
30-Mar-14,,91045,,332396,,,,,,,,,,,,
31-Mar-14,,91040,,333155,,,,,,,,,,,,
1-Apr-14,,91035,,333615,,,,,,,,,,,,
2-Apr-14,,91030,,334202,,,,,,,,,,,,
3-Apr-14,,91025,,334561,,,,,,,,,,,,
4-Apr-14,,91020,,335092,,,,,,,,,,,,
5-Apr-14,,91015,,336145,,,,,,,,,,,,
6-Apr-14,,91010,,337059,,,,,,,,,,,,
7-Apr-14,,91005,,337765,,,,,,,,,,,,
8-Apr-14,,91000,,337948,,,,,,,,,,,,
9-Apr-14,,90995,,338930,,,,,,,,,,,,
